,Data_czas,w1_przod_lewy,w1_przod_prawy,w1_tyl_lewy,w1_tyl_prawy,w4_tyl_lewy,w4_tyl_prawy,w4_przod_lewy,w4_przod_prawy,temp_zew,kierunekA,kierunekB,przebieg,avg_max_2_3,max_temp_przekladnie,max_temp_silnika,max_predkosc_osi
1657,2021-07-12 09:00:01,25.741234221598877,24.47938288920057,28.47223001402525,32.354838709677416,35.712482468443206,37.51907433380085,29.881206171107998,30.28793828892006,12.75924905726054,1,0,13.916171107994387,32.1875,73.8,125.4,55.88
1658,2021-07-12 10:00:01,28.328050490883587,27.48036465638149,32.069284712482464,35.94684431977559,39.1,41.214185393258425,34.0126404494382,34.320505617977524,12.767027364475515,1,0,16.78078541374474,34.125,77.2,129.7,64.91
1659,2021-07-12 11:00:00,27.26165730337079,26.08792134831461,30.66362359550562,34.65786516853932,38.33786816269284,39.66633941093969,34.9531556802244,35.09621318373071,12.775309860547305,1,0,8.169649368863956,34.1875,77.4,128.0,59.03
1660,2021-07-12 12:00:00,27.47064606741573,27.557162921348315,31.54227528089888,36.67219101123595,39.0686797752809,40.34053295932679,36.030014025245436,36.45399719495091,12.78340587392266,1,0,14.964087078651685,34.825,76.4,123.9,58.72
1661,2021-07-12 13:00:00,28.95997191011236,29.546348314606746,33.03707865168539,38.26362359550562,41.52738764044944,42.91292134831461,38.91800281293953,39.83459915611815,12.791653554803641,1,0,14.71827489481066,36.4375,77.2,128.8,56.08
1662,2021-07-12 14:00:00,29.00561797752809,29.096629213483144,33.44915730337079,38.352247191011244,41.60294530154278,43.119635343618505,38.596488764044935,40.65828651685393,12.79986137218165,1,0,11.198555399719496,37.975,79.6,147.9,66.63
1663,2021-07-12 15:00:00,32.130855539971954,32.63884992987378,37.5186797752809,42.0186797752809,45.46081460674158,48.17124824684432,41.942215988779814,45.65834502103787,12.808312575315984,1,0,16.635350140056026,39.9875,83.4,149.2,64.6
1664,2021-07-12 16:00:00,31.11234221598878,31.204768583450214,35.91924157303371,40.3745786516854,44.82987377279103,47.05315568022441,42.64347826086957,45.865357643758756,12.816334473132635,1,0,9.737685834502104,40.0875,83.7,143.7,54.22
1665,2021-07-12 17:00:01,31.385553997194954,31.513323983169702,36.11781206171108,41.49747545582048,44.21839887640449,47.10280898876404,41.7945224719101,45.8497191011236,12.824167378724976,1,0,16.19717086834734,39.325,81.8,145.2,62.58
1666,2021-07-12 18:00:00,29.639887640449444,28.89719101123596,34.865028089887645,40.35870786516854,43.91318373071528,46.601542776998606,40.73806179775281,45.03581460674158,12.831420594850336,1,0,13.521192145862553,39.05,83.3,147.0,57.74
